,theme_id,theme_name,parent_id,set_name,year,num_parts
8959,409,Monthly Mini Model Build,408.0,Boy with Backpack,2010,41
8960,409,Monthly Mini Model Build,408.0,Monster,2010,49
8961,409,Monthly Mini Model Build,408.0,Turkey Dinner,2010,47
8962,409,Monthly Mini Model Build,408.0,Fire Place,2010,41
8963,409,Monthly Mini Model Build,408.0,Christmas Tree,2010,40
8964,61,Police,52.0,Police Quad,2010,34
8965,61,Police,52.0,Police Dinghy,2010,16
8966,315,Atlantis,,Undersea Explorer,2010,364
8967,57,Farm,52.0,Pig Farm & Tractor,2010,256
8968,536,Series 1 Minifigures,535.0,Tribal Hunter,2010,8
8969,497,Books,,City: Fire Rescue!,2010,9
8970,52,City,50.0,City Super Pack 4 in 1 (3177 7241 7634 7638),2010,0
8971,507,Educational and Dacta,,Sceneries Set,2010,1231
8972,158,Star Wars,,General Grievous' Starfighter,2010,454
8973,158,Star Wars,,Emperor Palpatine's Shuttle,2010,592
8974,158,Star Wars,,Slave I,2010,563
8975,501,Gear,,Friends Towel,2010,0
8976,158,Star Wars,,Clone Turbo Tank,2010,1145
8977,158,Star Wars,,Midi-Scale Imperial Star Destroyer,2010,423
8978,158,Star Wars,,Cad Bane's Speeder,2010,318
8979,158,Star Wars,,AT-AT Walker,2010,815
8980,503,Key Chain,501.0,White Spaceman Key Chain,2010,0
8981,536,Series 1 Minifigures,535.0,Deep Sea Diver,2010,9
8982,536,Series 1 Minifigures,535.0,Forestman,2010,8
8983,48,Supplemental,22.0,Blue Building Plate 32 x 32,2010,1
8984,532,Supplemental,529.0,Solar Panel,2010,1
8985,532,Supplemental,529.0,Energy Display,2010,1
8986,532,Supplemental,529.0,Electric Battery Box 9V 150 mAh (Rechargeable),2010,1
8987,532,Supplemental,529.0,E-Motor with Gear Reduction Ratio 9.5 : 1,2010,1
8988,532,Supplemental,529.0,Renewable Energy Add-On Set,2010,12
8989,443,Service Packs,,Supplemental Pack for Shuttle Adventure Set 10213,2010,29
8990,536,Series 1 Minifigures,535.0,Spaceman,2010,8
8991,503,Key Chain,501.0,Angel Key Chain,2010,0
8992,536,Series 1 Minifigures,535.0,Ninja,2010,6
8993,57,Farm,52.0,City Super Pack 3 in 1,2010,0
8994,632,Town,504.0,Pet Shop,2010,29
8995,632,Town,504.0,Caravan,2010,21
8996,503,Key Chain,501.0,Manta Warrior Key Chain,2010,0
8997,497,Books,,Atlantis: The Menace from the Deep - Activity Book,2010,5
8998,503,Key Chain,501.0,Lance Spears Key Chain,2010,0
8999,158,Star Wars,,Plo Koon's Jedi Starfighter,2010,175
9000,536,Series 1 Minifigures,535.0,Series 1 - Sealed Box,2010,0
9001,632,Town,504.0,Super Pack 4 in 1,2010,0
9002,158,Star Wars,,Luke's Landspeeder,2010,163
9003,501,Gear,,Classic Minifigures Tote Bag,2010,0
9004,536,Series 1 Minifigures,535.0,Series 1 - Complete - All Sets,2010,0
9005,408,LEGO Brand Store,,"LEGO Store Grand Opening Exclusive Set, Wiesbaden, Germany",2010,146
9006,536,Series 1 Minifigures,535.0,Cowboy,2010,7
9007,171,Ultimate Collector Series,158.0,Imperial Shuttle,2010,2503
9008,171,Ultimate Collector Series,158.0,Obi-Wan's Jedi Starfighter,2010,676
9009,116,Power Racers,112.0,Fast,2010,69
9010,116,Power Racers,112.0,Strong,2010,90
9011,116,Power Racers,112.0,Hero,2010,68
9012,116,Power Racers,112.0,Bad,2010,72
9013,536,Series 1 Minifigures,535.0,Nurse,2010,7
9014,57,Farm,52.0,Farmer,2010,16
9015,503,Key Chain,501.0,Admiral Ackbar Key Chain,2010,0
9016,632,Town,504.0,Road Construction,2010,27
9017,632,Town,504.0,Stone Quarry,2010,50
9018,158,Star Wars,,Rebel Trooper Battle Pack,2010,79
9019,158,Star Wars,,Snowtrooper Battle Pack,2010,74
9020,632,Town,504.0,Fishing Trip,2010,14
9021,158,Star Wars,,Droid Tri-Fighter,2010,268
9022,158,Star Wars,,TIE Defender,2010,304
9023,158,Star Wars,,ARC-170 Starfighter,2010,396
9024,633,Toy Story,504.0,Pizza Planet Truck,2010,13
9025,633,Toy Story,504.0,Jessie's Round-Up,2010,18
9026,158,Star Wars,,Hoth Wampa Cave,2010,297
9027,501,Gear,,Count Dooku Minifigure Link Watch,2010,33
9028,497,Books,,City: Calling All Cars!,2010,0
9029,158,Star Wars,,Republic Swamp Speeder,2010,176
9030,632,Town,504.0,Farm Super Pack 3 in 1,2010,0
9031,158,Star Wars,,Freeco Speeder,2010,177
9032,537,Series 2 Minifigures,535.0,Lifeguard,2010,6
9033,401,Heroes,400.0,Preston Stormer,2010,17
9034,345,Stars,324.0,Takanuva,2010,21
9035,408,LEGO Brand Store,,"LEGO Store Grand Opening Exclusive Set, Arrowhead Towne Center, Glendale AZ",2010,140
9036,345,Stars,324.0,Gresh,2010,19
9037,345,Stars,324.0,Tahu,2010,19
9038,505,Basic Set,504.0,Play with Numbers,2010,58
9039,505,Basic Set,504.0,Large Brick Box,2010,71
9040,259,NXT,258.0,LogIT Sensor Adapter,2010,1
9041,497,Books,,Atlantis: Brickmaster,2010,157
9042,501,Gear,,Darth Vader Alarm Clock,2010,0
9043,502,Game,501.0,Shave a Sheep,2010,118
9044,502,Game,501.0,UFO Attack,2010,88
9045,502,Game,501.0,Magma Monster,2010,95
9046,502,Game,501.0,Pirate Plank,2010,122
9047,502,Game,501.0,Orient Bazaar,2010,216
9048,208,City,207.0,City Advent Calendar 2010,2010,271
9049,227,Christmas,206.0,Winter Village Bakery,2010,687
9050,345,Stars,324.0,Skrall,2010,21
9051,259,NXT,258.0,Infrared Receiver Sensor for Mindstorms NXT,2010,1
9052,196,Kingdoms,186.0,Battle Pack Lion Knights,2010,36
9053,196,Kingdoms,186.0,Battle Pack Dragon Knights,2010,37
9054,259,NXT,258.0,NXT Magnetic Sensor,2010,1
9055,53,Airport,52.0,Helicopter and Limousine,2010,267
9056,53,Airport,52.0,Airport,2010,705
9057,53,Airport,52.0,Passenger Plane - ANA Version,2010,310
9058,425,Legoland Parks,,Sand Castle - Ambassador Class 2010 (LLCA Ambassador Pass Exclusive),2010,229
9059,53,Airport,52.0,Passenger Plane,2010,309
9060,48,Supplemental,22.0,Basic Bricks Large,2010,450
9061,345,Stars,324.0,Rahkshi,2010,18
9062,345,Stars,324.0,Piraka,2010,15
9063,23,Basic Model,22.0,Parrot,2010,48
9064,599,LEGO Exclusive,,Happy Holidays - The Christmas Game,2010,139
